rank,bgg_url,game_id,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,geek_rating,num_votes,image_url,age,mechanic,owned,category,designer,weight
"		4280							",https://boardgamegeek.com/boardgame/153991/salvation-road,153991,Salvation Road,1,8,75,45,75,2016,7.15981,5.66498,107,//cf.geekdo-images.com/images/pic2512177.jpg,10,"Area Movement, Co-operative Play, Dice Rolling, Variable Player Powers",355,Adventure,"Peter Gousis, Michael D. Kelley",2.3333
"		4281							",https://boardgamegeek.com/boardgame/25314/bowling-solitaire,25314,Bowling Solitaire,1,1,30,30,30,1969,6.62994,5.6649,156,//cf.geekdo-images.com/images/pic3044070.jpg,8,Simulation,138,"Card Game, Print & Play, Sports",Sid Sackson,1.6
"		4282							",https://boardgamegeek.com/boardgame/8320/sicily-race-messina,8320,Sicily: The Race for Messina,2,2,1200,120,1200,1981,6.5996,5.66437,176,//cf.geekdo-images.com/images/pic65083.jpg,12,"Hex-and-Counter, Simulation",668,"Wargame, World War II",Dick Rustin,3.1
"		4283							",https://boardgamegeek.com/boardgame/843/circus-minimus,843,Circus Minimus,2,7,60,60,60,2000,6.4,5.66429,198,//cf.geekdo-images.com/images/pic10744.jpg,12,Variable Player Powers,634,"Ancient, Fighting, Racing",Dean Essig,2.1481
"		4284							",https://boardgamegeek.com/boardgame/103469/risk-metal-gear-solid,103469,Risk: Metal Gear Solid,3,5,120,120,120,2011,7.06748,5.66425,143,//cf.geekdo-images.com/images/pic1083665.jpg,10,"Area Control / Area Influence, Area Movement, Dice Rolling, Set Collection",599,"Territory Building, Video Game Theme, Wargame",none,2.3125
"		4285							",https://boardgamegeek.com/boardgame/214996/silver-bayonet-first-team-vietnam-1965-25th-annive,214996,"Silver Bayonet: The First Team in Vietnam, 1965 (25th Anniversary Edition)",1,2,480,30,480,2016,8.45833,5.6621,60,//cf.geekdo-images.com/images/pic3093082.png,12,Hex-and-Counter,443,"Vietnam War, Wargame","Gene Billingsley, Mitchell Land",3.625
"		4286							",https://boardgamegeek.com/boardgame/4425/waterloo-napoleons-last-battle,4425,Waterloo: Napoleon's Last Battle,2,3,120,120,120,2002,6.0966,5.66411,365,//cf.geekdo-images.com/images/pic325387.jpg,12,none,1034,"Card Game, Napoleonic, Wargame",Alexander S. Berg,2.7812
"		4287							",https://boardgamegeek.com/boardgame/174893/troll,174893,TROLL,3,5,30,20,30,2015,6.57041,5.66824,169,//cf.geekdo-images.com/images/pic2490977.png,8,Press Your Luck,431,Bluffing,Kouji Kimura,1.3333
"		4288							",https://boardgamegeek.com/boardgame/205896/rising-sun,205896,Rising Sun,3,6,120,90,120,2018,7.2194,5.65704,148,//cf.geekdo-images.com/images/pic3126657.jpg,13,"Area Control / Area Influence, Card Drafting, Deck / Pool Building, Hand Management, Partnerships, Simultaneous Action Selection, Variable Phase Order, Variable Player Powers",257,"Fantasy, Miniatures, Mythology, Negotiation, Wargame",Eric M. Lang,3
"		4289							",https://boardgamegeek.com/boardgame/11733/briscola,11733,Briscola,2,6,30,30,30,1800,6.36054,5.66741,242,//cf.geekdo-images.com/images/pic71809.jpg,8,Trick-taking,230,Card Game,(Uncredited),1.6429
"		4290							",https://boardgamegeek.com/boardgame/9288/who-what-where,9288,Who? What? Where?,3,10,30,30,30,2003,6.94609,5.66385,115,//cf.geekdo-images.com/images/pic336764.jpg,12,"Line Drawing, Paper-and-Pencil",190,"Deduction, Humor, Party Game","Michelle Harp, Jason Kraput, Craig Parsons",1.4545
"		4291							",https://boardgamegeek.com/boardgame/5242/game-y,5242,The Game of Y,2,2,20,20,20,1960,7.18457,5.66384,94,//cf.geekdo-images.com/images/pic2923016.jpg,10,"Paper-and-Pencil, Pattern Building",95,Abstract Strategy,"Ea Ea, Charles Titus",2.75
"		4292							",https://boardgamegeek.com/boardgame/5410/la-grande-guerre-14-18,5410,La Grande Guerre 14-18,2,6,3600,360,3600,1999,7.80366,5.66384,82,//cf.geekdo-images.com/images/pic133895.jpg,14,"Dice Rolling, Hex-and-Counter, Secret Unit Deployment, Simulation",220,"Wargame, World War I","Bruno de Scorraille, Philippe Thibaut",4.9048
"		4293							",https://boardgamegeek.com/boardgame/6569/cronberg,6569,Cronberg,2,4,20,20,20,2003,6.00792,5.66409,447,//cf.geekdo-images.com/images/pic30700.jpg,8,"Area Enclosure, Tile Placement",549,"City Building, Print & Play","Tobias Goslar, Roland Goslar",1.9057
"		4294							",https://boardgamegeek.com/boardgame/7662/bar-lev-yom-kippur-war-1973,7662,Bar-Lev: The Yom-Kippur War of 1973,2,5,360,360,360,1974,7.32647,5.6638,102,//cf.geekdo-images.com/images/pic1511838.jpg,16,"Dice Rolling, Hex-and-Counter",229,"Modern Warfare, Wargame",John Hill (I),3.0952
"		4295							",https://boardgamegeek.com/boardgame/19878/lucca-citta,19878,Lucca Città,3,5,30,20,30,2005,6.01714,5.66375,419,//cf.geekdo-images.com/images/pic411977.jpg,10,"Card Drafting, Set Collection",936,"Card Game, Renaissance",Alessandro Zucchini,1.7302
"		4296							",https://boardgamegeek.com/boardgame/162152/ciub,162152,Ciúb,2,4,45,45,45,2014,6.20223,5.66915,300,//cf.geekdo-images.com/images/pic2275795.jpg,10,"Dice Rolling, Set Collection",369,Dice,Thomas Lehmann,1.9062
"		4297							",https://boardgamegeek.com/boardgame/3133/captain-parks-imaginary-polar-expedition,3133,Captain Park's Imaginary Polar Expedition,3,7,45,45,45,2002,6.08837,5.66337,361,//cf.geekdo-images.com/images/pic236627.jpg,10,Hand Management,707,none,James Ernest,1.5577
"		4298							",https://boardgamegeek.com/boardgame/76436/bismarck-second-edition,76436,Bismarck (second edition),2,2,240,240,240,1980,6.88844,5.66363,128,//cf.geekdo-images.com/images/pic772869.jpg,0,"Dice Rolling, Hex-and-Counter, Secret Unit Deployment",506,"Nautical, Wargame, World War II",Jack Greene,3.1304
"		4299							",https://boardgamegeek.com/boardgame/175989/pillars-eternity-lords-eastern-reach,175989,Pillars of Eternity: Lords of the Eastern Reach,1,4,120,60,120,2016,7.00369,5.66363,149,//cf.geekdo-images.com/images/pic2822026.jpg,13,Hand Management,519,"Card Game, City Building, Fantasy, Video Game Theme",Chris Taylor,2.2857
"		4300							",https://boardgamegeek.com/boardgame/68199/catchup,68199,Catchup,2,2,13,13,13,2010,7.66447,5.66358,85,//cf.geekdo-images.com/images/pic1129376.jpg,10,"Area Control / Area Influence, Tile Placement",46,"Abstract Strategy, Print & Play",Nick Bentley,2.8
"		4301							",https://boardgamegeek.com/boardgame/168537/pandemonium,168537,Pandemonium,1,5,120,90,120,2017,8.8421,5.66352,152,//cf.geekdo-images.com/images/pic2518261.jpg,14,"Area Movement, Co-operative Play",118,"Fantasy, Horror, Miniatures",Marc Ripoll,2.6
"		4302							",https://boardgamegeek.com/boardgame/192185/matryoshka,192185,Matryoshka,3,5,20,20,20,2016,6.93358,5.6638,127,//cf.geekdo-images.com/images/pic2858740.jpg,8,"Hand Management, Set Collection, Trading",234,Card Game,Sérgio Halaban,2
"		4303							",https://boardgamegeek.com/boardgame/9149/zitternix,9149,Zitternix,2,4,10,10,10,2000,6.13529,5.66412,317,//cf.geekdo-images.com/images/pic441568.jpg,6,Dice Rolling,535,"Action / Dexterity, Children's Game",Heinz Meister,1.0286
"		4304							",https://boardgamegeek.com/boardgame/2742/wings,2742,Wings,1,4,120,120,120,1981,6.93462,5.6634,117,//cf.geekdo-images.com/images/pic256499.jpg,0,"Action / Movement Programming, Hex-and-Counter, Simultaneous Action Selection",375,"Aviation / Flight, Wargame, World War I",S. Craig Taylor,3.3
"		4305							",https://boardgamegeek.com/boardgame/100473/string-railway-transport,100473,String Railway: Transport,2,5,60,60,60,2011,6.89274,5.66368,117,//cf.geekdo-images.com/images/pic1017019.jpg,10,"Pick-up and Deliver, Route/Network Building",182,"Territory Building, Trains",Hisashi Hayashi,1.8333
"		4306							",https://boardgamegeek.com/boardgame/12367/weapons-mass-destruction,12367,Weapons of Mass Destruction,2,4,30,30,30,2004,6.56813,5.66332,182,//cf.geekdo-images.com/images/pic705026.jpg,12,Hand Management,456,"Card Game, Modern Warfare, Negotiation, Political, Wargame","Rick Loomis, Douglas Malewicki",1.5
"		4307							",https://boardgamegeek.com/boardgame/141735/patronize,141735,Patronize,3,5,20,20,20,2013,6.17751,5.66303,281,//cf.geekdo-images.com/images/pic2241923.png,14,"Hand Management, Trick-taking",692,Renaissance,Hisashi Hayashi,2.1667
"		4308							",https://boardgamegeek.com/boardgame/38707/bushido-der-weg-des-kriegers,38707,Bushido: Der Weg des Kriegers,3,5,90,90,90,2008,6.40306,5.66271,235,//cf.geekdo-images.com/images/pic376360.jpg,12,"Hand Management, Modular Board, Rock-Paper-Scissors, Role Playing, Simultaneous Action Selection, Variable Player Powers",591,"Bluffing, Fighting, Medieval, Political","Michael Nietzer, Oliver Wolf",3.5882
"		4309							",https://boardgamegeek.com/boardgame/175510/soulfall,175510,Soulfall,2,4,45,30,45,2015,6.51894,5.66361,170,//cf.geekdo-images.com/images/pic2463186.jpg,0,"Action Point Allowance System, Area Control / Area Influence",594,"Card Game, Territory Building",John Clowdus,2.2857
"		4310							",https://boardgamegeek.com/boardgame/152952/hawken-real-time-card-game,152952,Hawken: Real-Time Card Game,2,2,30,20,30,2014,6.48082,5.66322,186,//cf.geekdo-images.com/images/pic1884915.jpg,15,"Campaign / Battle Card Driven, Hand Management, Simultaneous Action Selection",410,"Card Game, Real-time, Science Fiction, Video Game Theme",Matt Hyra,1.4545
"		4311							",https://boardgamegeek.com/boardgame/37738/master-builder,37738,Master Builder,2,4,60,60,60,2008,6.13026,5.66265,342,//cf.geekdo-images.com/images/pic1083892.jpg,10,"Auction/Bidding, Set Collection",627,"Economic, Medieval","Wolfgang Kramer, Hartmut Witt",2.0909
"		4312							",https://boardgamegeek.com/boardgame/207330/hellas,207330,Hellas,2,4,60,45,60,2016,7.11652,5.6808,112,//cf.geekdo-images.com/images/pic3153010.jpg,10,"Route/Network Building, Variable Phase Order, Worker Placement",159,"Ancient, City Building",Stefan Dorra,3
"		4313							",https://boardgamegeek.com/boardgame/147240/catan-family-edition,147240,Catan: Family Edition,3,4,90,60,90,2012,6.66847,5.66281,209,//cf.geekdo-images.com/images/pic1769869.jpg,10,"Dice Rolling, Hand Management, Modular Board, Route/Network Building, Trading",600,Negotiation,Klaus Teuber,2.4
"		4314							",https://boardgamegeek.com/boardgame/4289/88,4289,88,0,0,60,60,60,1980,7.29423,5.66308,104,//cf.geekdo-images.com/images/pic412210.jpg,12,Hex-and-Counter,236,"Wargame, World War II",James M. Day,3.3636
"		4315							",https://boardgamegeek.com/boardgame/160436/lost-legacy-binbo-tantei-inbo-no-shiro,160436,Lost Legacy: Binbo Tantei to Inbo no Shiro,2,8,10,10,10,2014,7.41322,5.66297,90,//cf.geekdo-images.com/images/pic2051923.jpg,10,"Hand Management, Memory, Player Elimination",288,"Bluffing, Card Game, Deduction","Hisashi Hayashi, Seiji Kanai, Hayato Kisaragi",1.375
"		4316							",https://boardgamegeek.com/boardgame/2997/soldier-kings,2997,Soldier Kings,2,8,240,240,240,2002,6.35355,5.66172,248,//cf.geekdo-images.com/images/pic1000702.jpg,14,"Point to Point Movement, Variable Player Powers",630,"Age of Reason, Wargame",Robert G. Markham,2.4359
"		4317							",https://boardgamegeek.com/boardgame/66986/mercs,66986,MERCS,2,10,120,120,120,2010,7.52717,5.66292,92,//cf.geekdo-images.com/images/pic1100231.jpg,12,"Dice Rolling, Simultaneous Action Selection, Variable Player Powers",205,"Miniatures, Science Fiction, Wargame",Brian Shotton,2.75
"		4318							",https://boardgamegeek.com/boardgame/152846/convicted,152846,The Convicted,1,4,900,45,900,2014,7.3284,5.66425,125,//cf.geekdo-images.com/images/pic2211902.jpg,12,"Action Point Allowance System, Co-operative Play, Point to Point Movement",386,"City Building, Civilization, Fantasy, Fighting",Mateusz Albricht,3.8462
"		4319							",https://boardgamegeek.com/boardgame/18824/wwe-raw-deal,18824,WWE Raw Deal,2,8,15,15,15,2000,6.81053,5.66289,150,//cf.geekdo-images.com/images/pic453343.jpg,10,Hand Management,186,"Card Game, Collectible Components, Fighting","Mike Foley (I), Barron Vangor Toth",2.6087
"		4320							",https://boardgamegeek.com/boardgame/140997/romans-go-home,140997,Romans Go Home!,1,4,15,15,15,2013,6.10075,5.66229,361,//cf.geekdo-images.com/images/pic2048446.jpg,13,Action / Movement Programming,699,"Ancient, Card Game",Eric B. Vogel,1.25
"		4321							",https://boardgamegeek.com/boardgame/128425/asteriated-grail,128425,Asteriated Grail,4,6,30,30,30,2010,7.35204,5.66227,98,//cf.geekdo-images.com/images/pic1507070.jpg,16,"Card Drafting, Partnerships, Variable Player Powers",137,Fantasy,none,3.2222
"		4322							",https://boardgamegeek.com/boardgame/55158/luna-llena-full-moon,55158,Luna Llena: Full Moon,2,7,90,90,90,2009,6.44579,5.66268,197,//cf.geekdo-images.com/images/pic589692.jpg,14,"Action Point Allowance System, Card Drafting, Dice Rolling, Hand Management, Line Drawing, Modular Board, Partnerships, Simultaneous Action Selection",444,"Adventure, Deduction, Exploration, Horror",Servando Carballar,2.75
"		4323							",https://boardgamegeek.com/boardgame/129710/card-city,129710,Card City,1,4,30,30,30,2012,6.12301,5.66238,309,//cf.geekdo-images.com/images/pic1402872.jpg,12,"Card Drafting, Tile Placement",619,"Card Game, City Building, Economic, Territory Building",Alban Viard,2
"		4324							",https://boardgamegeek.com/boardgame/35865/auf-die-schatze-fertig-los,35865,"Auf die Schätze, fertig, los!",2,4,15,15,15,2008,7.15891,5.6615,101,//cf.geekdo-images.com/images/pic413716.jpg,5,"Acting, Memory, Pattern Building, Press Your Luck",173,"Action / Dexterity, Children's Game, Memory",Roberto Fraga,1
"		4325							",https://boardgamegeek.com/boardgame/21704/fiji,21704,Fiji,2,5,30,30,30,2006,5.84259,5.66237,840,//cf.geekdo-images.com/images/pic1147039.jpg,10,"Auction/Bidding, Set Collection",1112,Humor,Friedemann Friese,1.767
"		4326							",https://boardgamegeek.com/boardgame/146943/warlock,146943,Warlock,3,5,60,60,60,2013,6.71491,5.66248,161,//cf.geekdo-images.com/images/pic1765253.jpg,12,"Auction/Bidding, Deck / Pool Building, Hand Management, Tile Placement",425,none,Fabrice Vandenbogaerde,3.2857
"		4327							",https://boardgamegeek.com/boardgame/154804/naruto-shippuden-deck-building-game,154804,Naruto Shippuden Deck-Building Game,2,5,150,90,150,2014,6.82943,5.66228,141,//cf.geekdo-images.com/images/pic2196075.jpg,15,Deck / Pool Building,281,"Card Game, Movies / TV / Radio theme",Matt Hyra,2.25
"		4328							",https://boardgamegeek.com/boardgame/27736/dead-night,27736,Dead of Night,1,6,90,90,90,2007,7.07828,5.66218,122,//cf.geekdo-images.com/images/pic202550.jpg,10,"Action Point Allowance System, Co-operative Play, Modular Board, Simultaneous Action Selection",224,"Exploration, Fighting, Horror, Humor, Movies / TV / Radio theme, Print & Play, Zombies",Simon Spearing,2.2222
"		4329							",https://boardgamegeek.com/boardgame/10164/fliegen-klatschen,10164,Fliegen klatschen,2,8,15,15,15,2004,6.01709,5.66209,466,//cf.geekdo-images.com/images/pic2823944.jpg,6,Pattern Recognition,690,"Action / Dexterity, Animals, Card Game, Children's Game, Party Game",Christian Heuser,1.0465
"		4330							",https://boardgamegeek.com/boardgame/142432/continental-express,142432,Continental Express,2,4,20,20,20,2014,6.07934,5.66177,394,//cf.geekdo-images.com/images/pic1650677.jpg,8,"Card Drafting, Set Collection",790,"Card Game, Trains",Charles Chevallier,1.2727
"		4331							",https://boardgamegeek.com/boardgame/39345/karelia-44,39345,Karelia '44,0,2,0,0,0,2011,7.32245,5.66307,98,//cf.geekdo-images.com/images/pic724871.jpg,0,Hex-and-Counter,467,"Wargame, World War II","Ken Jacobsen, Ernesto Sassot",2.6667
"		4332							",https://boardgamegeek.com/boardgame/8782/narvik,8782,Narvik,1,2,180,180,180,1974,6.94431,5.66337,123,//cf.geekdo-images.com/images/pic188890.jpg,12,Hex-and-Counter,442,"Wargame, World War II",Frank Chadwick,3.48
"		4333							",https://boardgamegeek.com/boardgame/131261/risk-starcraft-collectors-edition,131261,RISK: StarCraft Collector's Edition,2,6,0,0,0,2012,6.47641,5.66511,231,//cf.geekdo-images.com/images/pic1487287.jpg,10,"Area Control / Area Influence, Area Movement, Dice Rolling",850,"Science Fiction, Territory Building, Video Game Theme",none,2
"		4334							",https://boardgamegeek.com/boardgame/1901/star-fleet-battle-force,1901,Star Fleet Battle Force,1,6,90,90,90,2001,6.45766,5.66198,212,//cf.geekdo-images.com/images/pic693658.jpg,8,none,425,"Card Game, Science Fiction, Wargame",Stephen V. Cole,2.069
"		4335							",https://boardgamegeek.com/boardgame/25409/salamanca,25409,Salamanca,2,5,80,80,80,2006,6.16186,5.66193,288,//cf.geekdo-images.com/images/pic152647.jpg,10,"Hand Management, Tile Placement",425,Medieval,Stefan Dorra,2.4167
"		4336							",https://boardgamegeek.com/boardgame/263/manitou,263,Manitou,2,4,45,45,45,1997,6.11379,5.66191,330,//cf.geekdo-images.com/images/pic158910.jpg,12,Hand Management,579,Card Game,Günter Burkhardt,1.963
"		4337							",https://boardgamegeek.com/boardgame/138338/continental-divide,138338,Continental Divide,3,6,120,120,120,2013,6.98182,5.66489,110,//cf.geekdo-images.com/images/pic2791333.png,12,"Route/Network Building, Stock Holding",276,"Economic, Trains, Transportation",Eddie Robbins,3.5
"		4338							",https://boardgamegeek.com/boardgame/8139/lord-rings-combat-hex-tradeable-miniatures-game,8139,The Lord of the Rings: Combat Hex Tradeable Miniatures Game,2,2,60,60,60,2003,6.35619,5.66172,268,//cf.geekdo-images.com/images/pic709994.jpg,13,Action Point Allowance System,600,"Collectible Components, Fantasy, Miniatures, Movies / TV / Radio theme, Novel-based","David Freeman, Ryan Miller",2.3714
"		4339							",https://boardgamegeek.com/boardgame/140865/agent-hunter,140865,Agent Hunter,2,2,15,15,15,2013,5.87986,5.65746,685,//cf.geekdo-images.com/images/pic1630765.jpg,12,"Memory, Secret Unit Deployment",1487,"Bluffing, Card Game, Deduction, Memory, Spies/Secret Agents",Mike Elliott,1.1053
"		4340							",https://boardgamegeek.com/boardgame/98122/monster-trap,98122,Monster Trap,2,4,20,20,20,2011,6.44269,5.66197,184,//cf.geekdo-images.com/images/pic3332468.jpg,6,Partnerships,346,"Action / Dexterity, Children's Game","Inka Brand, Markus Brand",1.1667
"		4341							",https://boardgamegeek.com/boardgame/27938/tortuga,27938,Tortuga,2,2,10,10,10,2007,6.22415,5.66165,265,//cf.geekdo-images.com/images/pic581831.jpg,8,none,342,"Abstract Strategy, Animals",Vincent Everaert,1.7727
"		4342							",https://boardgamegeek.com/boardgame/26745/panzerblitz-hill-death,26745,Panzerblitz: Hill of Death,2,2,0,0,0,2009,6.80829,5.66154,151,//cf.geekdo-images.com/images/pic371625.jpg,12,Hex-and-Counter,560,"Wargame, World War II",Darren Emge,2.8684
"		4343							",https://boardgamegeek.com/boardgame/172225/exploding-kittens,172225,Exploding Kittens,2,5,15,15,15,2015,5.82744,5.66018,5964,//cf.geekdo-images.com/images/pic2691976.png,7,"Hand Management, Player Elimination, Press Your Luck, Set Collection, Take That",11733,"Animals, Card Game, Comic Book / Strip, Humor","Matthew Inman, Elan Lee, Shane Small",1.0711
"		4344							",https://boardgamegeek.com/boardgame/72204/alien-uprising,72204,Alien Uprising,1,5,90,90,90,2014,6.34553,5.66285,235,//cf.geekdo-images.com/images/pic1757978.jpg,13,"Co-operative Play, Dice Rolling, Point to Point Movement, Variable Player Powers",726,"Dice, Science Fiction","Sean Brown, Richard Launius",3.1667
"		4345							",https://boardgamegeek.com/boardgame/131568/codinca,131568,Codinca,2,4,30,30,30,2012,6.58116,5.66296,173,//cf.geekdo-images.com/images/pic2995800.jpg,8,Tile Placement,415,Abstract Strategy,"Leonard Boyd, David Brashaw",1.25
"		4346							",https://boardgamegeek.com/boardgame/144382/canalis,144382,Canalis,2,4,45,45,45,2013,6.36316,5.66241,206,//cf.geekdo-images.com/images/pic1714197.jpg,12,"Card Drafting, Route/Network Building, Tile Placement, Variable Player Powers",520,"Card Game, City Building, Renaissance",Philip duBarry,2.75
"		4347							",https://boardgamegeek.com/boardgame/20074/railroad-dice-2,20074,Railroad Dice 2,2,4,90,90,90,2005,6.40117,5.66114,185,//cf.geekdo-images.com/images/pic675576.jpg,12,"Dice Rolling, Pick-up and Deliver, Route/Network Building",315,"Dice, Economic, Trains",Jens Kappe,2.3889
"		4348							",https://boardgamegeek.com/boardgame/146922/chain-command,146922,Chain Of Command,2,2,120,120,120,2013,8.39524,5.66109,63,//cf.geekdo-images.com/images/pic1767723.png,14,"Action Point Allowance System, Dice Rolling, Simulation, Variable Player Powers",155,"Book, Miniatures, Wargame, World War II",Richard Clarke,3
"		4349							",https://boardgamegeek.com/boardgame/8630/advanced-space-crusade,8630,Advanced Space Crusade,2,2,45,45,45,1990,6.41547,5.66216,245,//cf.geekdo-images.com/images/pic1411445.jpg,12,"Dice Rolling, Modular Board, Tile Placement",459,"Adventure, Fighting, Miniatures, Science Fiction","Simon Forrest, Jervis Johnson",2.7
"		4350							",https://boardgamegeek.com/boardgame/171037/doctor-panic,171037,Doctor Panic,2,9,12,12,12,2016,6.48842,5.66466,190,//cf.geekdo-images.com/images/pic2851037.jpg,7,Co-operative Play,461,"Action / Dexterity, Electronic, Humor, Medical, Party Game, Real-time",Roberto Fraga,1
"		4351							",https://boardgamegeek.com/boardgame/56880/el-paso,56880,El Paso,2,5,45,45,45,2009,6.20452,5.66083,259,//cf.geekdo-images.com/images/pic562154.jpg,10,"Betting/Wagering, Card Drafting, Dice Rolling, Press Your Luck",353,American West,Stefan Dorra,1.9394
"		4352							",https://boardgamegeek.com/boardgame/23931/gene-pool,23931,Gene Pool,2,2,30,15,30,2006,6.48105,5.66082,190,//cf.geekdo-images.com/images/pic3240168.png,10,Pattern Building,283,"Card Game, Educational, Puzzle",Mark Goadrich,1.5714
"		4353							",https://boardgamegeek.com/boardgame/37794/magnifico,37794,Magnifico,3,5,90,90,90,2008,6.37644,5.66082,225,//cf.geekdo-images.com/images/pic624644.jpg,12,"Area Control / Area Influence, Area Movement, Auction/Bidding, Dice Rolling",513,"Renaissance, Wargame","Spartaco Albertarelli, Angelo Zucca",2.6
"		4354							",https://boardgamegeek.com/boardgame/4292/sword-and-flame,4292,The Sword and the Flame,0,0,60,60,60,1979,7.42582,5.66077,91,//cf.geekdo-images.com/images/pic31648.jpg,12,none,209,"Miniatures, Wargame",Larry V. Brom,2.2857
"		4355							",https://boardgamegeek.com/boardgame/25537/trotofant,25537,Trötofant,2,4,10,10,10,2005,6.89017,5.66069,117,//cf.geekdo-images.com/images/pic478722.jpg,5,none,131,"Action / Dexterity, Animals, Children's Game",Roberto Fraga,1
"		4356							",https://boardgamegeek.com/boardgame/108430/fuentes-de-onoro-1811,108430,Fuentes de Onoro 1811,2,0,240,240,240,2011,8.03288,5.66061,73,//cf.geekdo-images.com/images/pic1122105.jpg,0,"Chit-Pull System, Hex-and-Counter",241,"Napoleonic, Wargame",Frédéric Bey,2.6471
"		4357							",https://boardgamegeek.com/boardgame/17971/war-desert,17971,War in the Desert,1,2,180,180,180,1997,7.47135,5.66061,89,//cf.geekdo-images.com/images/pic434689.jpg,12,Hex-and-Counter,287,"Wargame, World War II",John Astell,4
