fips,age_adjusted_mr,lower_95_ci_for_mr,upper_95_ci_for_mr,avg_deaths_per_year,recent_mr_trend,recent_5-year_mr-trend,lower_95_ci_mr-trend,upper_95_ci_mr-trend
00000,152.4 ,152.3, 152.6,598381,falling,-2.1 ,-2.3, -1.8
39001,235.9 ,213.8, 259.9,87,stable,-0.4 ,-1.0, 0.2
39087,220 ,205.6, 235.2,182,stable,-2.9 ,-7.1, 1.5
39047,210.7 ,190, 233.3,78,stable,-0.3 ,-0.8, 0.2
39015,205.6 ,189.4, 222.9,123,falling,-0.8 ,-1.2, -0.4
39053,202.7 ,183.2, 223.9,84,stable,-0.4 ,-0.9, 0.1
39079,201 ,181.7, 221.9,83,falling,-0.6 ,-1.0, -0.1
39163,199.1 ,169.6, 232.7,34,falling,-0.9 ,-1.4, -0.4
39091,196.9 ,181.2, 213.7,121,falling,-0.5 ,-0.8, -0.1
39129,196.4 ,181.7, 212,136,falling,-0.6 ,-0.9, -0.3
39131,196.3 ,176.5, 217.8,75,stable,-0.3 ,-0.9, 0.4
39141,193 ,180.7, 206,188,falling,-0.8 ,-1.2, -0.5
39145,192.7 ,180.7, 205.4,200,falling,-0.9 ,-1.2, -0.6
39059,191.8 ,175.7, 209.2,109,falling,-0.8 ,-1.2, -0.4
39081,190.1 ,178.1, 202.9,198,falling,-1.1 ,-1.4, -0.8
39071,189.7 ,173.7, 206.8,109,falling,-0.7 ,-1.2, -0.1
39007,188.8 ,178.4, 199.6,260,falling,-0.7 ,-1.0, -0.5
39065,188.6 ,169.2, 209.8,71,falling,-0.7 ,-1.3, -0.1
39135,184.9 ,169, 202,105,falling,-0.4 ,-0.8, -0.1
39105,184.5 ,163.7, 207.4,61,falling,-1.2 ,-1.7, -0.6
39127,184 ,166.3, 203.3,83,falling,-0.9 ,-1.5, -0.2
39101,184 ,171.2, 197.6,160,falling,-0.9 ,-1.3, -0.4
39023,183.6 ,174.9, 192.8,348,falling,-0.9 ,-1.2, -0.6
39115,183.4 ,158.5, 211.7,41,stable,-0.7 ,-1.4, 0.1
39003,183.1 ,172.7, 193.9,247,falling,-0.8 ,-1.1, -0.5
39033,182.5 ,167.5, 198.7,115,falling,-0.9 ,-1.3, -0.5
39095,182.5 ,177.3, 187.8,970,falling,-1.0 ,-1.1, -0.9
39119,182.4 ,171.2, 194.1,208,falling,-2.3 ,-3.7, -1.0
39073,182 ,163.2, 202.6,72,falling,-1.1 ,-1.6, -0.5
39117,181.9 ,164.4, 200.8,83,falling,-0.9 ,-1.4, -0.4
39051,181.4 ,165.5, 198.5,101,stable,-0.2 ,-0.5, 0.2
39123,181.3 ,166.7, 197,126,falling,-0.5 ,-0.9, -0.1
39143,181.2 ,168, 195.1,149,falling,-0.6 ,-0.9, -0.3
39027,181 ,165.1, 198.1,99,falling,-0.6 ,-1.1, -0.1
39037,180.8 ,167.1, 195.5,135,falling,-0.5 ,-0.8, -0.2
39029,180.5 ,170.8, 190.6,277,falling,-0.8 ,-1.1, -0.5
39097,178 ,162, 195.3,93,falling,-1.3 ,-1.8, -0.8
39039,177.4 ,161.3, 194.8,93,falling,-0.5 ,-0.9, -0.1
39139,176.8 ,167.9, 186.1,310,falling,-0.8 ,-1.1, -0.6
39171,176.7 ,160.7, 194,94,falling,-0.6 ,-1.1, -0.2
39031,176.5 ,160.3, 194.1,91,falling,-0.6 ,-1.0, -0.1
39125,175.8 ,153.2, 201.1,45,falling,-0.9 ,-1.4, -0.3
39089,173.9 ,166, 182.1,376,falling,-1.2 ,-1.5, -1.0
39113,173.4 ,169, 177.9,1239,falling,-1.2 ,-1.3, -1.0
39175,173.4 ,152.9, 196.2,54,stable,-0.1 ,-0.7, 0.5
39167,173.1 ,161, 185.9,161,falling,-0.6 ,-1.0, -0.3
39133,173 ,164.8, 181.6,347,falling,-0.9 ,-1.2, -0.6
39077,171.8 ,158.4, 186.2,125,falling,-0.5 ,-0.8, -0.1
39161,171.5 ,153.6, 191.1,70,stable,-0.3 ,-0.8, 0.2
39021,171.3 ,155.5, 188.4,90,falling,-0.8 ,-1.2, -0.3
39019,171 ,153.2, 190.6,71,stable,-0.4 ,-1.1, 0.3
39035,171 ,168.2, 173.8,2956,falling,-1.3 ,-1.4, -1.2
39157,170.3 ,160.3, 180.9,228,falling,-0.8 ,-1.1, -0.5
39061,170.1 ,166.3, 173.9,1639,falling,-1.6 ,-1.9, -1.4
39151,170 ,165, 175.2,913,falling,-0.9 ,-1.1, -0.8
39109,168.9 ,159.4, 178.8,245,falling,-1.0 ,-1.2, -0.8
39067,168.6 ,145.4, 195,40,falling,-0.9 ,-1.6, -0.2
39005,168.4 ,155.2, 182.6,126,falling,-0.5 ,-1.0, -0.1
39025,168.3 ,161, 175.8,422,falling,-1.4 ,-1.7, -1.2
39093,167.8 ,162.2, 173.6,696,falling,-1.3 ,-1.5, -1.1
39111,167.6 ,144.1, 194.5,38,stable,-0.4 ,-1.0, 0.2
39149,167.5 ,153.1, 183,104,falling,-0.6 ,-1.0, -0.1
39009,167.5 ,153.2, 182.8,106,falling,-1.5 ,-2.0, -1.0
39147,167.2 ,154.1, 181.2,128,falling,-0.7 ,-1.1, -0.3
39153,166.4 ,162.1, 170.7,1213,falling,-1.1 ,-1.3, -1.0
39017,166.2 ,160.7, 171.9,710,falling,-1.8 ,-2.1, -1.4
39063,165.9 ,154.4, 178,163,falling,-0.7 ,-1.1, -0.4
39155,165.7 ,159.1, 172.6,510,falling,-1.0 ,-1.3, -0.8
39043,165.3 ,154.7, 176.4,196,falling,-1.2 ,-1.4, -0.9
39013,164.1 ,153, 176,171,falling,-1.3 ,-1.7, -1.0
39085,163.6 ,157.5, 170,556,falling,-1.1 ,-1.3, -0.9
39173,163.5 ,154.2, 173.2,243,falling,-1.0 ,-1.3, -0.8
39049,162.5 ,159.3, 165.9,1988,falling,-2.1 ,-2.4, -1.8
39083,162.5 ,150.3, 175.6,135,falling,-1.1 ,-1.5, -0.6
39107,162.4 ,147.1, 178.9,89,falling,-0.6 ,-1.1, -0.2
39075,161.4 ,145.1, 179.1,74,stable,-0.5 ,-1.0, 0.1
39045,157.2 ,149, 165.6,290,falling,-1.3 ,-1.6, -1.1
39069,156.3 ,138.8, 175.5,61,falling,-1.1 ,-1.6, -0.6
39099,155.9 ,149.9, 162.1,554,falling,-4.1 ,-5.7, -2.4
39169,155.4 ,146.4, 164.8,235,falling,-1.1 ,-1.4, -0.9
39159,153.1 ,138.4, 168.9,84,falling,-1.7 ,-2.2, -1.2
39011,152.4 ,138.8, 167.2,96,falling,-1.1 ,-1.6, -0.6
39057,149.8 ,142.3, 157.5,318,falling,-1.6 ,-1.9, -1.3
39103,149 ,141.9, 156.3,347,falling,-1.3 ,-1.6, -1.1
39165,148.3 ,141.6, 155.3,377,falling,-1.7 ,-1.9, -1.5
39137,145.2 ,129.7, 162.3,67,falling,-1.3 ,-1.9, -0.7
39055,140 ,131.1, 149.4,195,falling,-1.5 ,-1.8, -1.2
39121,133.9 ,112.4, 159.2,34,falling,-1.6 ,-2.3, -0.8
39041,123.8 ,116.9, 131,251,falling,-3.3 ,-4.7, -2.0
40000,178 ,176.3, 179.8,8266,falling,-0.9 ,-1.0, -0.8
00000,152.4 ,152.3, 152.6,598381,falling,-2.1 ,-2.3, -1.8
40107,245.5 ,211.8, 283.5,39,stable,0.4 ,-0.3, 1.0
40075,230.6 ,193.1, 273.8,29,stable,0.3 ,-0.6, 1.2
40115,218.6 ,198.6, 240.2,92,falling,-0.6 ,-1.0, -0.3
40105,218.6 ,186, 255.9,33,stable,-0.4 ,-1.4, 0.5
40049,218.3 ,197, 241.5,79,stable,0.3 ,-0.3, 0.8
40063,217.3 ,187.8, 250.5,40,stable,-0.1 ,-0.7, 0.5
40085,208.7 ,175.5, 246.9,29,stable,0.1 ,-0.7, 0.8
40133,206.4 ,184.5, 230.4,67,stable,-0.1 ,-0.5, 0.3
40099,205.6 ,177.4, 237.4,40,stable,-0.8 ,-1.6, 0.0
40101,204.1 ,190.6, 218.4,176,falling,-0.5 ,-0.8, -0.2
40061,203.9 ,174.8, 236.9,37,stable,-0.7 ,-1.4, 0.1
40015,203.1 ,182.7, 225.2,75,stable,0.1 ,-0.5, 0.8
40089,202.8 ,183.8, 223.5,87,falling,-0.8 ,-1.3, -0.3
40079,202.4 ,187, 218.8,133,stable,-0.4 ,-0.9, 0.0
40121,201.7 ,185.9, 218.6,126,falling,-0.5 ,-1.0, -0.1
40055,201.1 ,159, 251.9,16,stable,-0.4 ,-1.1, 0.4
40097,200.6 ,183.8, 218.7,110,falling,-0.8 ,-1.3, -0.3
40057,200 ,138.2, 282.1,7,stable,0.5 ,-1.4, 2.4
40111,199.6 ,182.6, 218,106,stable,-7.3 ,-14.1, 0.1
40037,199.5 ,186.7, 212.9,189,falling,-0.3 ,-0.6, -0.1
40127,199.3 ,171.3, 231.4,37,stable,-0.5 ,-1.4, 0.4
40067,199 ,158.9, 247.3,18,stable,0.3 ,-0.6, 1.2
40135,198.6 ,182, 216.4,110,falling,-0.9 ,-1.4, -0.4
40033,198.5 ,156.3, 249.6,16,stable,0.0 ,-0.9, 0.9
40023,197.3 ,171.5, 226.5,44,stable,-9.9 ,-20.1, 1.7
40071,195.7 ,180.1, 212.5,122,stable,-0.2 ,-0.6, 0.2
40141,195 ,158, 238.9,20,stable,2.5 ,-2.1, 7.4
40019,194.6 ,179.1, 211.1,120,falling,-0.6 ,-0.9, -0.2
40009,194.5 ,170.4, 221.1,48,stable,-0.5 ,-1.2, 0.2
40125,193.4 ,180.4, 207.1,169,falling,-0.5 ,-0.8, -0.1
40039,192.8 ,171.2, 216.6,59,stable,-0.1 ,-0.7, 0.6
40139,192.4 ,164.5, 223.5,35,rising,3.7 ,0.7, 6.8
40001,192.4 ,169, 218.2,51,falling,-1.0 ,-1.5, -0.5
40117,190 ,165.1, 218,44,stable,-0.2 ,-0.8, 0.4
40011,188.6 ,156.7, 225.7,26,stable,-0.5 ,-1.3, 0.3
40005,188.4 ,161.8, 218.6,37,stable,0.2 ,-0.7, 1.1
40053,187.2 ,139.3, 247.5,12,stable,0.3 ,-0.8, 1.4
40093,186.5 ,150.8, 229,21,rising,1.2 ,0.1, 2.3
40081,186.4 ,168.9, 205.4,87,stable,-0.5 ,-1.0, 0.0
40029,185.8 ,146.4, 234.1,16,stable,-0.8 ,-1.8, 0.1
40035,184.9 ,159.2, 214.1,39,falling,-0.9 ,-1.4, -0.3
40021,184.3 ,168.7, 201.1,107,stable,-0.2 ,-0.7, 0.3
40065,184 ,162.2, 208,53,stable,-8.0 ,-16.8, 1.7
40123,182.8 ,165.8, 201.1,87,falling,-0.6 ,-1.1, -0.1
40077,182.6 ,153.5, 216.3,30,falling,-1.1 ,-2.0, -0.3
40147,182.2 ,168.4, 197,137,stable,-0.3 ,-0.6, 0.1
40087,182 ,164.6, 200.9,82,falling,-0.9 ,-1.5, -0.2
40051,181.8 ,167.5, 197.2,123,stable,-0.4 ,-0.8, 0.1
40137,181.6 ,166.6, 197.8,114,falling,-0.7 ,-1.2, -0.2
40091,181.3 ,161.3, 203.6,64,stable,-0.5 ,-1.2, 0.2
40095,178.9 ,155.7, 205,46,stable,-0.3 ,-1.0, 0.4
40069,178 ,149, 211.5,28,falling,-1.1 ,-1.8, -0.3
40031,177.8 ,167.1, 189,212,falling,-0.9 ,-1.2, -0.5
40109,176.7 ,172.6, 180.9,1465,falling,-0.8 ,-0.9, -0.7
40103,173.9 ,146, 206.2,28,falling,-0.8 ,-1.4, -0.2
40045,172.6 ,127.5, 230.6,10,stable,-0.5 ,-1.9, 0.9
40047,172.6 ,159.4, 186.6,132,falling,-0.4 ,-0.8, -0.1
40131,171 ,160.1, 182.4,192,falling,-0.9 ,-1.3, -0.5
40041,170.7 ,156.7, 185.7,122,falling,-1.1 ,-1.5, -0.6
40143,168.2 ,163.9, 172.6,1196,falling,-1.3 ,-1.6, -1.1
40013,166.9 ,152.5, 182.4,102,falling,-1.4 ,-1.9, -0.9
40129,165.3 ,121, 223.3,9,stable,-0.4 ,-2.0, 1.2
40025,164.5 ,107, 246.9,6,stable,-0.2 ,-2.1, 1.8
40113,164 ,150.1, 179,110,falling,-0.8 ,-1.2, -0.4
40119,163.1 ,150.2, 176.8,123,falling,-0.6 ,-1.0, -0.2
40149,162.1 ,133.8, 195.2,25,stable,0.0 ,-0.9, 0.9
40043,161.1 ,122.2, 210.1,12,falling,-1.4 ,-2.5, -0.3
40083,160 ,145.1, 176,89,falling,-0.9 ,-1.4, -0.3
40017,160 ,150.6, 169.7,227,falling,-0.9 ,-1.2, -0.5
40151,159.5 ,127.9, 197.1,19,stable,-0.6 ,-1.7, 0.5
40027,156.9 ,150.3, 163.7,444,falling,-0.7 ,-0.9, -0.4
40073,153.2 ,129.2, 180.5,30,stable,-0.3 ,-1.0, 0.5
40003,143.8 ,110.5, 185.7,13,stable,-0.5 ,-1.5, 0.6
40059,143.4 ,100, 201.2,8,stable,-0.8 ,-2.3, 0.8
40145,143 ,132.2, 154.5,137,falling,-1.1 ,-1.6, -0.6
40153,137.9 ,117.8, 160.6,34,falling,-1.2 ,-2.1, -0.3
40007,116.2 ,83.7, 158.6,9,falling,-2.0 ,-3.2, -0.7
41000,153.7 ,152.2, 155.3,8099,falling,-1.6 ,-1.7, -1.5
00000,152.4 ,152.3, 152.6,598381,falling,-2.1 ,-2.3, -1.8
41011,183 ,171.5, 195.3,209,falling,-1.0 ,-1.3, -0.8
41035,182.8 ,170.7, 195.7,178,falling,-0.7 ,-1.0, -0.4
41033,180.7 ,170.9, 191,282,falling,-0.8 ,-1.1, -0.4
41015,179.1 ,161.8, 198.5,92,falling,-0.7 ,-1.2, -0.3
41057,179 ,160.8, 199,80,falling,-0.8 ,-1.3, -0.2
41019,177.1 ,168.4, 186.2,345,falling,-0.8 ,-1.0, -0.6
41041,173.1 ,159.9, 187.2,153,falling,-1.1 ,-1.5, -0.7
41013,172.6 ,153.4, 194,66,stable,0.5 ,-1.7, 2.6
41037,172.4 ,141.5, 209.6,24,falling,-1.5 ,-2.4, -0.6
41043,171.9 ,162.9, 181.2,288,falling,-0.8 ,-1.0, -0.5
41045,171.8 ,153.2, 192,65,stable,-0.5 ,-1.1, 0.2
41065,170.8 ,152.4, 191.1,66,falling,-0.8 ,-1.4, -0.3
41007,170.5 ,155.2, 187,100,falling,-1.3 ,-1.8, -0.9
41001,170.4 ,148.7, 195.1,49,stable,-0.7 ,-1.5, 0.0
41061,166.3 ,147.7, 186.8,63,falling,-1.0 ,-1.5, -0.4
41009,165.6 ,152.2, 180,119,falling,-1.4 ,-1.9, -0.9
41059,163.5 ,151.7, 176,147,falling,-0.9 ,-1.3, -0.5
41069,159.8 ,101.5, 263.5,5,stable,-1.0 ,-3.1, 1.3
41047,159.7 ,154.1, 165.5,633,falling,-1.5 ,-1.9, -1.2
41031,156.5 ,136.8, 178.4,49,stable,-0.3 ,-0.9, 0.4
41039,155.5 ,150.5, 160.6,790,falling,-1.1 ,-1.3, -0.9
41029,155 ,148.9, 161.3,520,falling,-1.2 ,-1.4, -1.0
41051,153 ,149.1, 156.9,1250,falling,-2.3 ,-2.8, -1.8
41071,151.9 ,142.5, 161.8,203,falling,-1.0 ,-1.4, -0.6
41053,151.4 ,141, 162.5,162,falling,-0.6 ,-1.0, -0.2
41005,147.5 ,142.8, 152.3,787,falling,-1.8 ,-2.1, -1.5
41049,146 ,118.4, 178.4,21,falling,-1.7 ,-2.8, -0.6
41027,141.7 ,122.2, 163.5,40,stable,-3.7 ,-18.0, 13.1
41025,140.9 ,112.4, 176,18,falling,-1.9 ,-2.7, -1.0
41023,139.3 ,110, 175.7,20,stable,12.8 ,-14.3, 48.5
41017,133.4 ,126.9, 140.1,339,falling,-1.6 ,-1.9, -1.3
41067,130 ,125.8, 134.2,776,falling,-1.7 ,-1.8, -1.5
41003,127.5 ,117.7, 137.8,135,falling,-0.9 ,-1.4, -0.4
41055,126.6 ,72.7, 213.3,4,falling,-2.4 ,-4.1, -0.6
41063,121.4 ,95.3, 154.7,17,falling,-1.9 ,-2.8, -1.0
41021,106.9 ,64.2, 179.2,4,stable,-1.3 ,-3.5, 0.9
42000,160.2 ,159.4, 161.1,28268,falling,-2.1 ,-2.7, -1.6
00000,152.4 ,152.3, 152.6,598381,falling,-2.1 ,-2.3, -1.8
42113,201.5 ,165.4, 246.3,24,stable,-0.6 ,-1.6, 0.4
42107,195.5 ,187, 204.3,420,falling,-0.6 ,-0.8, -0.4
42057,190 ,165.1, 218.2,43,stable,-0.3 ,-1.3, 0.7
42059,186.7 ,169.9, 204.8,96,falling,-0.6 ,-1.0, -0.1
42105,183.5 ,160.5, 209.4,51,stable,-0.6 ,-1.3, 0.0
42051,182.4 ,173.9, 191.2,373,falling,-0.8 ,-1.2, -0.5
42087,180.2 ,166.4, 194.9,133,stable,-0.5 ,-0.9, 0.0
42083,179.7 ,164.4, 196.3,107,falling,-1.1 ,-1.6, -0.7
42101,178.5 ,175.7, 181.5,3021,falling,-3.0 ,-3.9, -2.2
42123,177.3 ,162.8, 193,117,falling,-0.9 ,-1.3, -0.4
42065,175.1 ,160.8, 190.5,118,falling,-0.5 ,-0.9, -0.2
42073,174.6 ,164.5, 185.2,246,falling,-0.9 ,-1.1, -0.7
42069,174.5 ,167.8, 181.4,545,falling,-0.9 ,-1.1, -0.7
42125,174.1 ,167.5, 181,550,falling,-0.9 ,-1.1, -0.7
42099,173.9 ,159, 189.9,107,falling,-0.8 ,-1.2, -0.4
42131,173.6 ,155.4, 193.5,71,falling,-0.6 ,-1.1, -0.1
42021,172.8 ,164.8, 181.2,379,falling,-0.9 ,-1.2, -0.7
42047,172.2 ,156, 189.8,89,falling,-1.0 ,-1.3, -0.6
42097,172 ,162.3, 182.2,250,falling,-1.1 ,-1.4, -0.8
42023,171.5 ,132, 222.3,15,stable,-1.3 ,-2.6, 0.1
42039,170.9 ,160.5, 181.7,216,falling,-1.3 ,-1.8, -0.8
42081,170 ,160.9, 179.4,279,falling,-0.7 ,-1.0, -0.5
42049,169.5 ,163.5, 175.8,624,falling,-0.9 ,-1.1, -0.7
42085,169.4 ,160.7, 178.6,302,falling,-0.8 ,-1.1, -0.5
42115,166.6 ,153, 181.3,116,falling,-1.2 ,-1.7, -0.8
42121,166.5 ,154.2, 179.8,144,falling,-0.9 ,-1.3, -0.5
42079,166.1 ,160.9, 171.6,790,falling,-1.0 ,-1.2, -0.8
42089,166 ,158.3, 174.1,364,falling,-1.8 ,-2.3, -1.4
42025,165.9 ,154.5, 178.1,165,falling,-1.0 ,-1.5, -0.6
42033,165 ,154.8, 175.8,202,falling,-0.7 ,-1.0, -0.4
42129,162.7 ,158, 167.6,962,falling,-1.0 ,-1.1, -0.9
42003,162.3 ,159.6, 165.1,2855,falling,-1.8 ,-2.1, -1.6
42013,162.2 ,153.9, 170.8,306,falling,-1.8 ,-2.3, -1.3
42117,162 ,148.1, 177.1,106,falling,-0.9 ,-1.4, -0.3
42045,161.9 ,157.7, 166.3,1172,falling,-2.5 ,-3.3, -1.7
42133,161.4 ,156.7, 166.1,951,falling,-1.1 ,-1.2, -0.9
42035,160.9 ,145.8, 177.2,87,falling,-1.0 ,-1.6, -0.4
42055,160.7 ,153.2, 168.6,358,falling,-1.0 ,-1.2, -0.7
42075,159.7 ,151.8, 167.9,324,falling,-0.9 ,-1.2, -0.7
42031,159.7 ,144.8, 175.8,89,stable,-0.6 ,-1.2, 0.0
42019,159 ,152.1, 166.1,425,falling,-1.1 ,-1.3, -0.9
42007,158.7 ,151.7, 165.9,422,falling,-1.3 ,-1.5, -1.2
42005,158.5 ,147.7, 170.1,170,falling,-1.1 ,-1.5, -0.7
42095,157.5 ,152.1, 163,683,falling,-1.1 ,-1.3, -1.0
42015,157.4 ,145.8, 169.7,146,falling,-0.7 ,-1.1, -0.3
42011,156.9 ,152.2, 161.8,861,falling,-1.1 ,-1.2, -0.9
42043,155.3 ,149.4, 161.4,549,falling,-1.4 ,-1.6, -1.3
42093,154.4 ,134.3, 177.2,45,falling,-1.0 ,-1.8, -0.2
42061,154.4 ,141.2, 168.7,105,falling,-0.9 ,-1.3, -0.4
42053,153.2 ,121.1, 194,17,stable,-1.1 ,-2.2, 0.0
42037,153 ,141.8, 165,145,falling,-0.8 ,-1.2, -0.3
42067,153 ,135.3, 172.6,56,falling,-1.0 ,-1.6, -0.5
42111,152.7 ,142.7, 163.3,186,falling,-0.8 ,-1.1, -0.5
42077,151.2 ,146.2, 156.4,713,falling,-1.2 ,-1.3, -1.0
42127,151.2 ,139.5, 163.8,132,falling,-2.9 ,-3.7, -2.0
42001,149.1 ,140.3, 158.3,226,falling,-1.2 ,-1.5, -0.9
42009,149 ,136.9, 161.9,120,falling,-1.0 ,-1.6, -0.3
42017,148.4 ,144.8, 152.1,1322,falling,-1.7 ,-1.8, -1.5
42103,146.9 ,135.5, 159.2,132,falling,-1.5 ,-2.1, -1.0
42041,146.5 ,140.8, 152.5,505,falling,-1.3 ,-1.5, -1.1
42071,145.5 ,141.5, 149.5,1070,falling,-1.4 ,-1.5, -1.2
42091,144.3 ,141.1, 147.6,1635,falling,-1.7 ,-1.9, -1.5
42109,139.6 ,126.1, 154.2,81,falling,-1.6 ,-2.0, -1.1
42029,138.7 ,134.6, 142.9,896,falling,-1.7 ,-1.9, -1.5
42063,138.7 ,129.3, 148.7,169,falling,-1.4 ,-1.7, -1.1
42119,130.4 ,117.6, 144.3,80,falling,-1.0 ,-1.4, -0.6
42027,121.7 ,114.3, 129.4,210,falling,-1.8 ,-2.0, -1.5
72001,107.4 ,106, 108.7,5113,falling,-2.8 ,-4.6, -1.0
00000,152.4 ,152.3, 152.6,598381,falling,-2.1 ,-2.3, -1.8
44000,156.2 ,153.2, 159.2,2187,falling,-1.6 ,-1.7, -1.5
00000,152.4 ,152.3, 152.6,598381,falling,-2.1 ,-2.3, -1.8
44003,172.3 ,164.7, 180.2,407,falling,-1.4 ,-1.7, -1.1
44009,156.9 ,148.7, 165.6,294,falling,-1.4 ,-1.7, -1.2
44007,155 ,151, 159.1,1192,falling,-1.4 ,-1.6, -1.3
44005,148.5 ,139, 158.6,194,falling,-1.7 ,-2.0, -1.4
44001,129.7 ,118.3, 142.2,100,falling,-1.8 ,-2.3, -1.3
45000,161.5 ,160.1, 163,10303,falling,-1.6 ,-1.7, -1.5
00000,152.4 ,152.3, 152.6,598381,falling,-2.1 ,-2.3, -1.8
45069,208 ,186.7, 231.3,73,falling,-1.0 ,-1.7, -0.3
45049,203.8 ,179.5, 230.7,53,stable,-0.4 ,-1.1, 0.3
45061,201.2 ,175.7, 229.6,48,falling,-4.2 ,-8.0, -0.2
45029,198.4 ,181.4, 216.6,107,stable,-0.4 ,-0.9, 0.1
45023,197.3 ,179.1, 217.1,89,falling,-0.6 ,-1.0, -0.2
45059,195.5 ,182.6, 209.2,178,stable,-0.4 ,-0.8, 0.0
45011,195.4 ,172.6, 220.5,57,stable,-0.4 ,-0.9, 0.0
45087,192.8 ,173.5, 213.8,78,falling,-0.5 ,-1.0, -0.1
45089,188.2 ,170.2, 207.9,85,stable,-0.5 ,-1.1, 0.1
45009,186.7 ,160.4, 216.6,40,falling,-1.0 ,-1.7, -0.2
45085,182 ,171.5, 192.9,235,falling,-1.6 ,-2.2, -1.0
45021,181.1 ,167, 196.1,128,falling,-1.9 ,-2.7, -1.1
45055,180.8 ,168.1, 194.3,157,falling,-1.1 ,-1.4, -0.7
45031,180.6 ,168.1, 193.9,163,falling,-1.1 ,-1.3, -0.8
45075,180.3 ,169.4, 191.8,219,falling,-0.9 ,-1.2, -0.7
45033,179.7 ,160.8, 200.5,69,falling,-1.2 ,-1.9, -0.6
45071,178.6 ,162.5, 196,95,falling,-0.9 ,-1.3, -0.4
45047,178.2 ,166.2, 190.9,171,falling,-1.1 ,-1.4, -0.8
45001,177.9 ,158.6, 199.1,66,falling,-0.6 ,-1.2, -0.1
45005,177.5 ,144.6, 216.4,22,falling,-1.4 ,-2.3, -0.5
45039,175.4 ,155.2, 197.9,59,falling,-1.2 ,-1.9, -0.6
45025,173.1 ,158.4, 188.9,107,falling,-1.0 ,-1.4, -0.6
45067,172.2 ,154.6, 191.5,76,falling,-1.3 ,-1.8, -0.8
45083,170.3 ,164.4, 176.5,634,falling,-1.7 ,-2.2, -1.1
45017,168.6 ,145.3, 195.3,40,stable,-0.6 ,-1.5, 0.4
45079,167.3 ,161.5, 173.3,665,falling,-1.3 ,-1.6, -1.1
45051,166.7 ,161.4, 172.1,845,falling,-1.1 ,-1.3, -0.8
45007,165.4 ,158.4, 172.7,436,falling,-1.4 ,-2.4, -0.4
45041,163.8 ,155.1, 172.9,278,falling,-1.4 ,-1.7, -1.1
45003,162.7 ,155.2, 170.5,376,falling,-1.6 ,-2.0, -1.2
45015,161.2 ,153.5, 169.2,354,falling,-1.7 ,-1.9, -1.4
45027,160.2 ,144.6, 177.2,85,falling,-3.4 ,-5.2, -1.6
45065,159.3 ,133.7, 190.4,33,falling,-2.0 ,-2.6, -1.3
45077,158.3 ,149.2, 167.7,239,falling,-0.9 ,-1.2, -0.7
45073,157.3 ,147, 168.1,190,falling,-1.1 ,-1.5, -0.8
45035,157 ,148.3, 166.1,258,falling,-1.6 ,-1.9, -1.2
45043,156.6 ,145.6, 168.3,171,falling,-1.3 ,-1.7, -0.9
45091,156.3 ,149.8, 163.1,447,falling,-2.7 ,-3.6, -1.9
45081,155.3 ,135.8, 177.1,47,falling,-1.5 ,-2.1, -0.8
45063,153.9 ,148, 160,528,falling,-1.4 ,-1.7, -1.2
45019,152.6 ,147.5, 157.8,730,falling,-2.6 ,-3.4, -1.8
45057,147.7 ,138.3, 157.6,195,falling,-1.3 ,-1.8, -0.9
45045,147.6 ,143.2, 152.2,874,falling,-3.2 ,-4.5, -1.8
45053,139.8 ,122.6, 158.8,53,falling,-1.3 ,-2.2, -0.4
45037,137.1 ,120.3, 155.8,51,falling,-2.1 ,-2.8, -1.4
45013,123.8 ,118, 129.8,396,falling,-1.8 ,-2.1, -1.5
46000,154.6 ,151.2, 158.1,1684,falling,-1.0 ,-1.1, -0.8
00000,152.4 ,152.3, 152.6,598381,falling,-2.1 ,-2.3, -1.8
46017,283 ,164.1, 448.8,4,*,*,*,*
46061,281.8 ,198.2, 387.4,9,rising,1.9 ,0.2, 3.6
46121,237.8 ,183.4, 301.9,14,stable,-0.6 ,-1.8, 0.6
46095,232.1 ,149.3, 345.3,5,stable,0.6 ,-1.1, 2.3
46097,227.4 ,156, 324.2,8,stable,0.3 ,-1.2, 1.8
46087,218.1 ,173.7, 271.6,18,stable,0.7 ,-0.4, 1.9
46113,217.2 ,171.9, 269.7,19,falling,-1.7 ,-2.6, -0.8
46019,203.7 ,171.5, 240.9,30,stable,-0.3 ,-1.6, 1.0
46007,198.3 ,135.4, 280.3,7,stable,-0.6 ,-2.5, 1.3
46085,196.3 ,141.9, 265.6,9,stable,-1.0 ,-2.5, 0.5
46047,195.1 ,159.8, 237.9,25,stable,-0.6 ,-1.4, 0.2
46031,192.2 ,132.1, 269.6,7,stable,-0.3 ,-1.6, 0.9
46041,189.4 ,136.7, 255,9,stable,-0.8 ,-2.2, 0.5
46075,188.8 ,107, 330.3,3,*,*,*,*
46039,186.2 ,142.7, 241.2,13,stable,4.7 ,-29.0, 54.3
46077,185.4 ,145.2, 235.5,16,stable,-0.7 ,-1.7, 0.2
46071,182.3 ,124.2, 258.8,7,stable,-1.3 ,-2.9, 0.5
46105,182.2 ,129.9, 252.5,9,stable,0.8 ,-0.9, 2.5
46023,177.2 ,144.5, 215.6,23,stable,-0.5 ,-1.7, 0.7
46093,177.1 ,156.2, 200,55,stable,-0.8 ,-1.5, 0.0
